session_id,user_id,session_date,duration_minutes,device_type
8074,641,2024-12-03,24.0,Ios
8092,642,2024-02-08,14.0,Android
8091,642,2024-02-17,66.0,Smart Tv
8089,642,2024-02-28,23.0,Web
8080,642,2024-03-13,25.0,Android
8081,642,2024-04-28,45.0,Android
8082,642,2024-05-24,50.0,Android
8086,642,2024-06-13,37.0,Ios
8079,642,2024-06-21,14.0,Ios
8078,642,2024-07-23,22.0,Android
8090,642,2024-09-04,21.0,Android
8093,642,2024-09-10,7.0,Android
8085,642,2024-10-15,24.0,Web
8088,642,2024-11-26,21.0,Web
8094,642,2025-01-27,31.0,Android
8083,642,2025-02-28,22.0,Ios
8087,642,2025-03-30,61.0,Smart Tv
8084,642,2025-03-31,23.0,Android
8098,643,2024-03-11,43.0,Android
8095,643,2024-05-13,21.0,Web
8097,643,2024-05-25,16.0,Android
8101,643,2024-06-29,9.0,Android
8096,643,2024-08-16,24.0,Smart Tv
8099,643,2024-10-10,12.0,Android
8102,643,2024-11-12,34.0,Android
8100,643,2024-11-16,30.0,Ios
8104,644,2024-03-01,59.0,Android
8111,644,2024-03-10,26.0,Android
8110,644,2024-04-03,18.0,Unknown
8103,644,2024-04-10,27.0,Android
8109,644,2024-06-13,24.0,Ios
8105,644,2024-06-18,24.0,Android
8114,644,2024-06-18,36.0,Android
8106,644,2024-09-15,24.0,Ios
8112,644,2024-10-22,6.0,Ios
8108,644,2024-11-05,31.0,Ios
8113,644,2024-11-05,66.0,Android
8107,644,2025-02-19,54.0,Web
8124,645,2024-01-02,45.0,Android
8123,645,2024-01-16,28.0,Android
8115,645,2024-01-31,32.0,Android
8125,645,2024-02-06,32.0,Ios
8117,645,2024-02-13,18.0,Ios
8119,645,2024-03-26,24.0,Unknown
8116,645,2024-04-28,36.0,Web
8130,645,2024-05-18,30.0,Android
8118,645,2024-05-24,29.0,Android
8131,645,2024-06-18,64.0,Web
8122,645,2024-07-14,23.0,Web
8121,645,2024-07-17,5.0,Web
8129,645,2024-09-15,25.0,Android
8126,645,2024-10-02,27.0,Unknown
8127,645,2024-12-02,66.0,Android
8132,645,2024-12-05,28.0,Ios
8128,645,2024-12-08,18.0,Android
8120,645,2025-02-08,66.0,Android
8137,646,2024-01-22,21.0,Smart Tv
8145,646,2024-04-28,20.0,Android
8135,646,2024-05-03,12.0,Ios
8139,646,2024-05-23,15.0,Web
8146,646,2024-06-03,10.0,Ios
8141,646,2024-06-08,10.0,Ios
8149,646,2024-06-26,7.0,Ios
8138,646,2024-06-28,37.0,Android
8134,646,2024-08-10,19.0,Android
8143,646,2024-09-13,15.0,Ios
8147,646,2024-09-30,33.0,Ios
8148,646,2024-10-05,15.0,Web
8142,646,2024-11-05,43.0,Ios
8133,646,2024-12-08,37.0,Ios
8136,646,2025-01-17,41.0,Android
8144,646,2025-02-25,21.0,Android
8140,646,2025-03-29,61.0,Android
8157,647,2024-03-08,8.0,Android
8154,647,2024-03-26,42.0,Android
8153,647,2024-04-17,20.0,Android
8152,647,2024-04-19,41.0,Web
8156,647,2024-05-27,22.0,Smart Tv
8151,647,2024-12-31,19.0,Android
8150,647,2025-01-10,37.0,Android
8155,647,2025-02-02,23.0,Android
8159,648,2024-07-14,37.0,Android
8164,648,2024-08-17,66.0,Ios
8161,648,2024-08-20,27.0,Android
8158,648,2024-12-08,17.0,Ios
8162,648,2024-12-09,14.0,Web
8160,648,2025-01-02,35.0,Android
8165,648,2025-02-08,46.0,Ios
8163,648,2025-03-28,34.0,Ios
8171,649,2024-01-02,48.0,Android
8174,649,2024-01-06,19.0,Android
8175,649,2024-01-08,25.0,Android
8176,649,2024-04-01,44.0,Android
8173,649,2024-06-09,8.0,Web
8169,649,2024-10-22,5.0,Web
8172,649,2024-11-02,32.0,Android
8166,649,2024-11-26,37.0,Android
8167,649,2024-12-24,28.0,Web
8168,649,2025-03-01,49.0,Android
8170,649,2025-03-06,66.0,Ios
8177,650,2024-01-10,40.0,Android
8180,650,2024-04-16,8.0,Web
8190,650,2024-05-13,55.0,Web
8179,650,2024-07-02,41.0,Ios
8191,650,2024-07-04,29.0,Android
8189,650,2024-08-03,26.0,Web
8192,650,2024-08-25,14.0,Web
8186,650,2024-09-04,30.0,Android
8178,650,2024-09-12,60.0,Web
8187,650,2024-11-24,48.0,Ios
8188,650,2024-12-19,28.0,Ios
8182,650,2024-12-20,55.0,Android
8184,650,2024-12-24,17.0,Ios
8185,650,2024-12-28,38.0,Smart Tv
8181,650,2025-02-18,34.0,Android
8183,650,2025-03-23,14.0,Ios
8201,651,2024-01-22,24.0,Android
8200,651,2024-02-14,10.0,Smart Tv
8206,651,2024-03-19,22.0,Web
8205,651,2024-05-01,6.0,Web
8195,651,2024-05-12,15.0,Web
8198,651,2024-05-13,10.0,Android
8202,651,2024-07-14,60.0,Android
8204,651,2024-09-08,22.0,Android
8194,651,2024-10-04,16.0,Android
8193,651,2024-10-12,45.0,Ios
8196,651,2024-11-29,20.0,Web
8197,651,2024-12-14,46.0,Web
8199,651,2025-01-07,46.0,Android
8203,651,2025-03-16,18.0,Android
8212,652,2024-01-15,13.0,Android
8210,652,2024-01-22,15.0,Android
8209,652,2024-03-02,51.0,Ios
8214,652,2024-03-09,10.0,Ios
8207,652,2024-03-26,15.0,Android
8219,652,2024-04-14,17.0,Ios
8213,652,2024-04-27,19.0,Ios
8216,652,2024-05-21,31.0,Ios
8211,652,2024-06-07,32.0,Android
8215,652,2024-08-13,21.0,Smart Tv
8217,652,2024-09-22,11.0,Ios
8208,652,2024-12-07,26.0,Android
8218,652,2024-12-15,60.0,Android
8224,653,2024-04-14,19.0,Android
8229,653,2024-04-23,24.0,Android
8225,653,2024-04-28,23.0,Web
8231,653,2024-05-14,66.0,Android
8228,653,2024-06-02,61.0,Ios
8230,653,2024-07-17,13.0,Android
8226,653,2024-09-13,17.0,Web
8227,653,2024-11-07,36.0,Android
8220,653,2024-11-20,19.0,Android
8221,653,2024-12-11,34.0,Ios
8223,653,2024-12-24,6.0,Ios
8222,653,2025-02-26,23.0,Android
8246,654,2024-02-21,25.0,Web
8238,654,2024-03-01,66.0,Web
8243,654,2024-03-09,14.0,Android
8234,654,2024-03-28,36.0,Ios
8233,654,2024-03-31,38.0,Web
8245,654,2024-05-09,13.0,Android
8232,654,2024-05-31,61.0,Android
8235,654,2024-07-17,66.0,Ios
8242,654,2024-09-21,39.0,Web
8237,654,2024-09-24,66.0,Android
8239,654,2024-11-13,18.0,Android
8241,654,2024-12-16,28.0,Android
8240,654,2024-12-19,8.0,Unknown
8236,654,2025-02-18,58.0,Ios
8244,654,2025-03-25,13.0,Android
8252,655,2024-02-05,34.0,Ios
8254,655,2024-03-01,49.0,Android
8256,655,2024-03-21,6.0,Ios
8250,655,2024-04-17,38.0,Smart Tv
8251,655,2024-04-30,22.0,Ios
8258,655,2024-05-30,28.0,Android
8247,655,2024-06-06,10.0,Ios
8257,655,2024-07-23,47.0,Ios
8253,655,2024-10-05,18.0,Android
8255,655,2024-10-08,36.0,Android
8259,655,2024-11-17,25.0,Web
8248,655,2024-11-28,29.0,Android
8249,655,2025-02-28,17.0,Web
8266,656,2024-03-15,9.0,Android
8260,656,2024-03-18,35.0,Ios
8262,656,2024-03-27,57.0,Android
8265,656,2024-06-06,42.0,Web
8263,656,2024-07-30,26.0,Web
8261,656,2024-11-12,35.0,Web
8264,656,2024-12-17,8.0,Android
8267,656,2025-01-24,24.0,Android
8275,657,2024-04-09,24.0,Android
8271,657,2024-05-29,42.0,Ios
8274,657,2024-06-01,42.0,Android
8272,657,2024-07-30,46.0,Android
8269,657,2024-08-04,24.0,Web
8270,657,2024-11-03,7.0,Ios
8273,657,2024-12-18,30.0,Ios
8268,657,2025-03-09,54.0,Android
8283,658,2024-01-03,21.0,Android
8279,658,2024-01-29,19.0,Android
8284,658,2024-06-06,23.0,Android
8278,658,2024-08-31,27.0,Ios
8280,658,2024-09-22,15.0,Ios
8277,658,2024-10-31,13.0,Android
8282,658,2024-11-28,8.0,Smart Tv
8281,658,2025-03-10,9.0,Android
8276,658,2025-03-25,56.0,Ios
8292,659,2024-01-12,11.0,Ios
8289,659,2024-03-21,33.0,Ios
8290,659,2024-05-15,33.0,Android
8285,659,2024-05-18,66.0,Android
8293,659,2024-06-17,14.0,Web
8295,659,2024-06-24,26.0,Ios
8288,659,2024-06-26,9.0,Android
8287,659,2024-08-17,29.0,Android
8286,659,2024-11-30,29.0,Web
8291,659,2025-01-10,61.0,Android
8294,659,2025-02-10,43.0,Android
8302,660,2024-01-06,27.0,Web
8296,660,2024-02-16,44.0,Android
8299,660,2024-08-08,23.0,Android
8298,660,2024-09-21,10.0,Ios
8300,660,2024-10-28,24.0,Ios
8304,660,2024-11-21,43.0,Android
8303,660,2024-11-22,13.0,Android
8297,660,2024-12-11,24.0,Android
8301,660,2025-01-18,30.0,Android
8316,661,2024-01-02,46.0,Android
8313,661,2024-01-29,22.0,Android
8311,661,2024-03-01,15.0,Android
8309,661,2024-03-31,16.0,Web
8312,661,2024-05-13,64.0,Web
8305,661,2024-06-06,10.0,Web
8308,661,2024-06-21,27.0,Android
8310,661,2024-08-24,18.0,Android
8317,661,2024-10-17,15.0,Android
8307,661,2024-11-18,24.0,Android
8315,661,2024-11-26,12.0,Ios
8318,661,2024-12-07,22.0,Android
8320,661,2025-02-07,9.0,Android
8319,661,2025-02-17,66.0,Ios
8306,661,2025-02-27,26.0,Android
8314,661,2025-03-22,12.0,Web
8332,662,2024-04-08,21.0,Web
8327,662,2024-05-27,6.0,Web
8334,662,2024-06-29,66.0,Android
8325,662,2024-07-09,35.0,Android
8335,662,2024-08-20,49.0,Android
8324,662,2024-08-22,23.0,Android
8322,662,2024-09-04,66.0,Ios
8321,662,2024-09-19,13.0,Web
8330,662,2024-11-15,44.0,Android
8329,662,2024-12-06,15.0,Ios
8323,662,2025-01-01,24.0,Android
8333,662,2025-01-02,23.0,Web
8326,662,2025-01-17,56.0,Unknown
8328,662,2025-02-04,66.0,Android
8331,662,2025-03-09,33.0,Ios
8336,663,2024-02-01,15.0,Ios
8353,663,2024-02-25,10.0,Web
8347,663,2024-03-19,47.0,Ios
8339,663,2024-03-20,24.0,Smart Tv
8337,663,2024-03-28,66.0,Android
8344,663,2024-04-03,23.0,Ios
8340,663,2024-04-20,23.0,Ios
8350,663,2024-05-04,10.0,Ios
8349,663,2024-06-14,9.0,Web
8343,663,2024-06-22,61.0,Ios
8341,663,2024-07-01,45.0,Android
8351,663,2024-08-10,29.0,Web
8352,663,2024-09-28,64.0,Android
8338,663,2024-10-17,17.0,Android
8342,663,2024-12-25,50.0,Web
8348,663,2025-01-14,36.0,Android
8346,663,2025-01-23,66.0,Ios
8345,663,2025-03-02,55.0,Ios
8364,664,2024-01-08,23.0,Ios
8361,664,2024-03-03,47.0,Android
8360,664,2024-03-15,25.0,Smart Tv
8369,664,2024-04-19,36.0,Ios
8370,664,2024-04-19,14.0,Ios
8357,664,2024-04-26,37.0,Ios
8362,664,2024-05-10,17.0,Android
8371,664,2024-05-13,12.0,Android
8366,664,2024-06-04,29.0,Web
8368,664,2024-07-04,37.0,Android
8359,664,2024-08-05,41.0,Ios
8363,664,2024-09-18,18.0,Web
8355,664,2024-10-02,66.0,Android
8365,664,2024-11-22,21.0,Android
8372,664,2024-11-22,66.0,Android
8358,664,2024-12-31,10.0,Web
8356,664,2025-01-26,12.0,Android
8354,664,2025-02-04,46.0,Ios
8367,664,2025-03-05,37.0,Ios
8382,665,2024-01-28,57.0,Web
8386,665,2024-03-16,12.0,Web
8381,665,2024-04-10,44.0,Web
8379,665,2024-05-23,20.0,Android
8378,665,2024-06-12,40.0,Android
8380,665,2024-06-12,35.0,Android
8377,665,2024-06-20,32.0,Android
8385,665,2024-08-16,33.0,Ios
8374,665,2024-08-21,52.0,Ios
8375,665,2024-09-10,38.0,Ios
8373,665,2024-11-05,22.0,Android
8388,665,2024-11-09,37.0,Ios
8384,665,2024-11-12,49.0,Android
8387,665,2025-01-06,43.0,Ios
8383,665,2025-01-10,40.0,Unknown
8389,665,2025-03-04,14.0,Ios
8376,665,2025-03-13,38.0,Android
8393,666,2024-02-20,66.0,Android
8398,666,2024-03-12,34.0,Ios
8403,666,2024-03-19,34.0,Smart Tv
8395,666,2024-03-22,17.0,Web
8404,666,2024-04-17,11.0,Android
8405,666,2024-04-25,18.0,Ios
8400,666,2024-05-05,27.0,Android
8402,666,2024-06-09,54.0,Android
8394,666,2024-06-12,27.0,Android
8392,666,2024-07-07,15.0,Web
8397,666,2024-07-07,33.0,Ios
8399,666,2024-08-20,20.0,Android
8396,666,2024-09-11,9.0,Android
8406,666,2024-10-22,11.0,Android
8390,666,2024-11-10,10.0,Ios
8391,666,2025-01-19,24.0,Ios
8407,666,2025-01-27,66.0,Android
8401,666,2025-01-30,20.0,Android
8416,667,2024-02-05,31.0,Android
8409,667,2024-04-27,19.0,Web
8408,667,2024-05-03,22.0,Android
8411,667,2024-05-29,12.0,Android
8414,667,2024-09-05,66.0,Android
8410,667,2024-09-25,35.0,Android
8412,667,2024-10-10,17.0,Android
8415,667,2024-10-19,15.0,Android
8413,667,2025-03-17,30.0,Android
8433,668,2024-01-05,27.0,Android
8428,668,2024-01-11,57.0,Web
8422,668,2024-01-26,26.0,Android
8425,668,2024-02-20,18.0,Android
8434,668,2024-02-22,18.0,Android
8423,668,2024-03-02,18.0,Web
8430,668,2024-03-09,66.0,Android
8421,668,2024-03-24,66.0,Android
8420,668,2024-03-31,66.0,Android
8429,668,2024-05-15,13.0,Ios
8424,668,2024-05-17,19.0,Web
8427,668,2024-05-25,22.0,Web
8419,668,2024-08-27,26.0,Ios
8431,668,2024-09-19,16.0,Smart Tv
8426,668,2024-09-20,30.0,Android
8418,668,2025-02-08,28.0,Unknown
8432,668,2025-02-13,25.0,Web
8417,668,2025-03-20,19.0,Android
8442,669,2024-03-10,27.0,Ios
8444,669,2024-03-23,31.0,Ios
8439,669,2024-05-17,28.0,Android
8441,669,2024-06-13,33.0,Android
8435,669,2024-06-23,29.0,Android
8438,669,2024-07-29,35.0,Android
8443,669,2024-09-25,22.0,Web
8437,669,2024-12-11,17.0,Android
8445,669,2025-01-11,50.0,Android
8436,669,2025-01-20,12.0,Ios
8440,669,2025-01-25,17.0,Web
8446,669,2025-03-22,24.0,Android
8464,670,2024-01-26,45.0,Web
8458,670,2024-03-11,17.0,Ios
8451,670,2024-03-15,6.0,Web
8447,670,2024-03-17,14.0,Ios
8459,670,2024-04-25,29.0,Android
8461,670,2024-04-26,42.0,Ios
8454,670,2024-05-21,62.0,Android
8465,670,2024-07-12,14.0,Android
8456,670,2024-07-24,12.0,Ios
8463,670,2024-08-13,9.0,Android
8457,670,2024-08-18,40.0,Smart Tv
8460,670,2024-09-22,66.0,Web
8452,670,2024-09-27,34.0,Ios
8449,670,2024-10-04,50.0,Web
8455,670,2024-10-11,16.0,Ios
8448,670,2024-10-15,8.0,Android
8450,670,2025-01-13,22.0,Android
8462,670,2025-02-25,66.0,Android
8453,670,2025-03-07,5.0,Ios
8481,671,2024-02-05,42.0,Android
8469,671,2024-02-16,31.0,Android
8479,671,2024-02-20,34.0,Ios
8483,671,2024-03-23,6.0,Android
8482,671,2024-03-26,25.0,Android
8468,671,2024-04-14,12.0,Ios
8474,671,2024-06-10,11.0,Android
8475,671,2024-06-18,30.0,Ios
8471,671,2024-06-23,16.0,Android
8466,671,2024-08-03,14.0,Web
8470,671,2024-10-03,13.0,Web
8478,671,2024-10-08,32.0,Android
8476,671,2024-11-01,5.0,Ios
8467,671,2024-11-16,34.0,Android
8477,671,2024-11-28,50.0,Android
8480,671,2024-11-30,22.0,Ios
8473,671,2025-01-17,26.0,Android
8472,671,2025-03-01,66.0,Ios
8485,672,2024-01-05,41.0,Smart Tv
8484,672,2024-03-17,37.0,Android
8487,672,2024-03-17,33.0,Android
8486,672,2024-03-29,12.0,Android
8489,672,2024-10-21,31.0,Android
8490,672,2024-12-03,24.0,Ios
8488,672,2025-02-06,21.0,Ios
8492,672,2025-02-16,13.0,Android
8491,672,2025-02-20,16.0,Ios
8495,673,2024-01-14,24.0,Android
8498,673,2024-03-21,66.0,Smart Tv
8493,673,2024-04-03,13.0,Web
8499,673,2024-05-03,16.0,Android
8494,673,2024-06-15,35.0,Android
8500,673,2024-06-19,25.0,Web
8496,673,2024-11-02,52.0,Web
8497,673,2025-01-31,34.0,Android
8516,674,2024-01-10,66.0,Ios
8506,674,2024-01-14,11.0,Ios
8502,674,2024-01-28,7.0,Web
8519,674,2024-03-02,18.0,Android
8505,674,2024-04-02,35.0,Ios
8503,674,2024-04-16,39.0,Android
8517,674,2024-06-16,66.0,Web
8515,674,2024-07-27,25.0,Ios
8507,674,2024-08-06,18.0,Android
8518,674,2024-08-11,66.0,Ios
8509,674,2024-09-23,12.0,Unknown
8501,674,2024-09-24,28.0,Android
8508,674,2024-10-05,45.0,Web
8514,674,2024-10-26,24.0,Web
8512,674,2025-01-29,9.0,Android
8513,674,2025-02-01,10.0,Ios
8510,674,2025-02-05,12.0,Web
8504,674,2025-03-12,11.0,Web
8511,674,2025-03-24,43.0,Android
8524,675,2024-01-05,14.0,Ios
8525,675,2024-01-14,29.0,Android
8522,675,2024-01-25,12.0,Android
8520,675,2024-04-03,42.0,Android
8526,675,2024-04-28,22.0,Ios
8528,675,2024-05-07,38.0,Android
8521,675,2024-05-25,16.0,Web
8532,675,2024-08-03,26.0,Android
8531,675,2024-11-19,24.0,Android
8523,675,2025-01-26,33.0,Web
8529,675,2025-01-26,19.0,Android
8533,675,2025-02-13,24.0,Android
8527,675,2025-03-03,20.0,Ios
8530,675,2025-03-08,21.0,Ios
8534,676,2024-01-05,9.0,Web
8541,676,2024-01-13,27.0,Android
8536,676,2024-01-17,16.0,Web
8543,676,2024-04-02,35.0,Android
8539,676,2024-06-22,65.0,Android
8540,676,2024-08-17,19.0,Ios
8545,676,2024-10-21,66.0,Ios
8538,676,2024-10-27,20.0,Smart Tv
8542,676,2024-10-29,18.0,Ios
8535,676,2024-11-11,30.0,Unknown
8537,676,2025-03-16,36.0,Ios
8544,676,2025-03-23,40.0,Ios
8546,677,2024-02-01,35.0,Ios
8549,677,2024-02-10,19.0,Android
8552,677,2024-03-02,23.0,Android
8553,677,2024-05-23,29.0,Ios
8548,677,2024-08-19,6.0,Android
8551,677,2024-09-18,7.0,Ios
8547,677,2024-11-12,9.0,Web
8550,677,2024-12-26,22.0,Ios
8555,677,2025-02-11,25.0,Android
8554,677,2025-03-19,18.0,Web
8558,678,2024-01-18,23.0,Web
8565,678,2024-05-10,16.0,Ios
8559,678,2024-05-24,29.0,Android
8561,678,2024-07-09,17.0,Web
8560,678,2024-07-28,31.0,Android
8562,678,2024-09-29,12.0,Ios
8556,678,2024-11-22,37.0,Android
8563,678,2024-11-29,35.0,Web
8566,678,2025-01-31,66.0,Android
8557,678,2025-02-19,31.0,Android
8564,678,2025-02-25,13.0,Android
8575,679,2024-01-04,12.0,Web
8567,679,2024-01-23,8.0,Ios
8576,679,2024-03-04,19.0,Web
8571,679,2024-04-05,41.0,Android
8572,679,2024-06-19,17.0,Android
8568,679,2024-07-13,17.0,Ios
8569,679,2024-09-17,33.0,Ios
8570,679,2024-11-03,9.0,Android
8573,679,2025-02-22,24.0,Android
8574,679,2025-03-27,6.0,Android
8585,680,2024-01-13,10.0,Android
8584,680,2024-01-14,66.0,Ios
8579,680,2024-02-19,18.0,Web
8582,680,2024-02-21,46.0,Ios
8583,680,2024-05-24,27.0,Android
8578,680,2024-07-10,5.0,Android
8581,680,2024-08-23,9.0,Ios
8586,680,2024-08-25,20.0,Web
8580,680,2025-01-13,36.0,Android
8577,680,2025-02-25,13.0,Android
8587,681,2024-05-17,39.0,Unknown
8589,681,2024-05-28,20.0,Ios
8597,681,2024-06-08,43.0,Android
8593,681,2024-06-22,11.0,Android
8598,681,2024-07-08,24.0,Android
8594,681,2024-07-15,14.0,Web
8590,681,2024-07-16,14.0,Web
8596,681,2024-09-10,52.0,Android
8599,681,2024-12-16,32.0,Web
8588,681,2025-01-06,20.0,Unknown
8592,681,2025-01-29,17.0,Ios
8591,681,2025-02-08,29.0,Ios
8595,681,2025-03-26,41.0,Ios
8603,682,2024-01-10,52.0,Android
8614,682,2024-02-20,21.0,Android
8605,682,2024-03-06,28.0,Android
8601,682,2024-03-18,8.0,Smart Tv
8608,682,2024-04-16,57.0,Android
8618,682,2024-04-22,33.0,Ios
8602,682,2024-05-15,12.0,Android
8610,682,2024-05-18,24.0,Android
8600,682,2024-06-15,23.0,Android
8609,682,2024-07-05,37.0,Android
8604,682,2024-07-27,31.0,Android
8611,682,2024-09-13,9.0,Ios
8616,682,2024-09-13,18.0,Android
8607,682,2024-12-09,24.0,Android
8606,682,2025-02-06,29.0,Ios
8617,682,2025-02-17,50.0,Android
8612,682,2025-02-27,29.0,Ios
8615,682,2025-03-20,21.0,Android
8613,682,2025-03-30,41.0,Android
8634,683,2024-01-22,19.0,Ios
8626,683,2024-01-31,44.0,Android
8627,683,2024-03-13,11.0,Android
8630,683,2024-04-01,66.0,Android
8636,683,2024-04-02,23.0,Android
8619,683,2024-04-04,24.0,Android
8622,683,2024-05-16,8.0,Web
8631,683,2024-05-30,18.0,Ios
8637,683,2024-08-21,41.0,Android
8635,683,2024-08-23,29.0,Android
8623,683,2024-09-15,15.0,Android
8625,683,2024-09-16,50.0,Android
8620,683,2024-10-15,17.0,Android
8628,683,2024-11-15,32.0,Ios
8629,683,2024-11-30,21.0,Ios
8621,683,2025-01-06,27.0,Ios
8624,683,2025-01-13,33.0,Android
8632,683,2025-03-18,8.0,Android
8633,683,2025-03-24,60.0,Smart Tv
8643,684,2024-02-01,17.0,Android
8651,684,2024-03-14,45.0,Android
8652,684,2024-04-11,30.0,Ios
8642,684,2024-04-14,37.0,Web
8649,684,2024-06-12,33.0,Android
8650,684,2024-07-26,53.0,Android
8640,684,2024-08-03,18.0,Android
8647,684,2024-08-12,48.0,Web
8638,684,2024-09-13,26.0,Unknown
8646,684,2024-09-29,13.0,Web
8641,684,2024-11-14,30.0,Web
8644,684,2024-12-27,45.0,Web
8639,684,2025-01-09,37.0,Ios
8648,684,2025-02-17,28.0,Android
8645,684,2025-03-01,16.0,Android
8660,685,2024-03-03,27.0,Android
8654,685,2024-08-12,19.0,Android
8658,685,2024-08-14,36.0,Android
8656,685,2024-10-26,21.0,Ios
8659,685,2025-01-21,22.0,Web
8653,685,2025-02-27,8.0,Android
8657,685,2025-03-10,27.0,Web
8655,685,2025-03-13,12.0,Android
8670,686,2024-02-04,13.0,Android
8674,686,2024-03-12,26.0,Android
8672,686,2024-03-18,24.0,Android
8665,686,2024-04-29,21.0,Android
8668,686,2024-06-10,54.0,Web
8673,686,2024-06-21,33.0,Android
8666,686,2024-08-16,12.0,Ios
8676,686,2024-08-26,66.0,Android
8667,686,2024-09-05,28.0,Android
8669,686,2024-10-23,35.0,Android
8671,686,2024-11-17,12.0,Android
8661,686,2024-12-31,20.0,Web
8662,686,2025-01-02,5.0,Smart Tv
8664,686,2025-01-27,8.0,Ios
8675,686,2025-02-24,25.0,Android
8663,686,2025-03-02,31.0,Android
8677,686,2025-03-22,16.0,Ios
8683,687,2024-02-29,21.0,Android
8687,687,2024-03-18,16.0,Android
8681,687,2024-04-25,15.0,Android
8690,687,2024-05-07,13.0,Android
8686,687,2024-05-15,29.0,Android
8696,687,2024-05-19,66.0,Ios
8689,687,2024-05-21,57.0,Ios
8694,687,2024-05-21,24.0,Ios
8691,687,2024-06-07,10.0,Web
8685,687,2024-07-30,41.0,Android
8682,687,2024-08-06,24.0,Android
8693,687,2024-08-19,39.0,Ios
8678,687,2024-09-12,50.0,Android
8692,687,2024-10-10,8.0,Ios
8695,687,2024-12-13,35.0,Ios
8688,687,2024-12-26,13.0,Android
8684,687,2025-01-06,9.0,Android
8679,687,2025-02-28,17.0,Web
8680,687,2025-03-14,41.0,Android
8698,688,2024-04-08,37.0,Android
8703,688,2024-04-25,19.0,Android
8702,688,2024-06-26,19.0,Android
8699,688,2024-06-30,15.0,Ios
8701,688,2024-07-18,25.0,Android
8700,688,2024-08-03,20.0,Ios
8697,688,2024-10-24,21.0,Android
8704,688,2024-12-07,58.0,Ios
8710,689,2024-01-24,29.0,Android
8714,689,2024-02-22,12.0,Android
8705,689,2024-03-22,66.0,Android
8722,689,2024-03-30,24.0,Android
8720,689,2024-03-31,30.0,Android
8713,689,2024-04-20,53.0,Android
8723,689,2024-04-24,17.0,Web
8706,689,2024-09-29,38.0,Web
8718,689,2024-10-06,13.0,Ios
8716,689,2024-11-02,16.0,Ios
8717,689,2024-11-16,18.0,Android
8721,689,2024-11-26,20.0,Android
8711,689,2024-12-10,11.0,Android
8707,689,2025-01-14,15.0,Unknown
8715,689,2025-01-19,26.0,Android
8708,689,2025-01-22,20.0,Ios
8712,689,2025-02-13,9.0,Android
8709,689,2025-02-28,17.0,Android
8719,689,2025-03-03,16.0,Ios
8726,690,2024-03-07,29.0,Android
8724,690,2024-03-22,54.0,Android
8729,690,2024-07-03,26.0,Smart Tv
8728,690,2024-07-15,23.0,Web
8734,690,2024-07-15,66.0,Android
8730,690,2024-09-02,28.0,Android
8727,690,2024-09-26,9.0,Android
8731,690,2024-11-08,50.0,Android
8725,690,2024-11-14,37.0,Ios
8733,690,2024-11-24,11.0,Android
8732,690,2024-12-22,22.0,Web
8744,691,2024-01-05,9.0,Ios
8751,691,2024-01-31,38.0,Android
8738,691,2024-04-10,22.0,Web
8752,691,2024-04-17,25.0,Ios
8743,691,2024-04-29,30.0,Smart Tv
8737,691,2024-05-10,18.0,Android
8750,691,2024-05-13,32.0,Ios
8736,691,2024-05-22,24.0,Ios
8742,691,2024-07-17,24.0,Ios
8745,691,2024-08-01,29.0,Ios
8741,691,2024-09-19,25.0,Android
8735,691,2024-11-02,27.0,Android
8746,691,2024-12-02,16.0,Android
8739,691,2024-12-18,31.0,Ios
8740,691,2025-01-23,50.0,Android
8748,691,2025-01-30,28.0,Web
8747,691,2025-02-02,11.0,Ios
8749,691,2025-02-22,35.0,Ios
8753,691,2025-03-19,28.0,Android
8761,692,2024-01-20,26.0,Web
8760,692,2024-01-31,16.0,Android
8754,692,2024-04-03,42.0,Android
8768,692,2024-04-14,39.0,Android
8756,692,2024-05-27,22.0,Android
8759,692,2024-07-06,23.0,Android
8763,692,2024-07-19,13.0,Android
8766,692,2024-09-07,21.0,Ios
8765,692,2024-09-11,22.0,Web
8757,692,2024-10-27,16.0,Ios
8764,692,2024-10-28,14.0,Web
8767,692,2024-11-15,22.0,Android
8755,692,2025-02-15,66.0,Android
8762,692,2025-02-27,56.0,Android
8758,692,2025-03-21,31.0,Android
8775,693,2024-01-01,66.0,Ios
8772,693,2024-01-13,26.0,Android
8773,693,2024-01-22,20.0,Web
8771,693,2024-04-18,18.0,Unknown
8776,693,2024-06-19,30.0,Ios
8774,693,2024-11-15,14.0,Android
8769,693,2025-02-09,21.0,Android
8770,693,2025-03-16,52.0,Smart Tv
8782,694,2024-01-13,19.0,Ios
8784,694,2024-01-29,9.0,Ios
8789,694,2024-03-09,66.0,Smart Tv
8779,694,2024-03-16,10.0,Ios
8785,694,2024-03-16,62.0,Web
8790,694,2024-03-30,17.0,Unknown
8787,694,2024-04-21,63.0,Android
8788,694,2024-08-01,12.0,Android
8783,694,2024-10-07,13.0,Web
8791,694,2024-10-08,16.0,Ios
8778,694,2024-10-26,8.0,Ios
8780,694,2024-11-07,18.0,Web
8792,694,2024-12-27,12.0,Ios
8777,694,2024-12-28,24.0,Ios
8786,694,2025-02-02,29.0,Web
8781,694,2025-02-08,24.0,Android
8799,695,2024-03-17,19.0,Android
8800,695,2024-06-27,31.0,Android
